Full Name,Sheet Name,Form Name,Gen,SubLegendary,Legendary,Mythical,Species,Type 1,Type 2,Height (m),Weight (kg),Ability 1,Ability 2,Hidden Ability,BST,HP,ATK,DEF,SP. ATK,SP. DEF,SPD,catchRate,baseFriendship,baseExp,growthRate,MALE%,Clean Name,Starter,hasVariants,dex #,starterCost,starterDex
REVAVROOM,REVAVROOM,,9,FALSE,FALSE,FALSE,Multi-Cyl Pokémon,STEEL,POISON,1.8,120,OVERCOAT,NONE,FILTER,500,80,119,90,54,67,90,75,50,175,MEDIUM_FAST,50,Revavroom,VAROOM,FALSE,966,,965
REVAVROOM (Normal),REVAVROOM,Normal,,,,,,STEEL,POISON,1.8,120,OVERCOAT,NONE,FILTER,500,80,119,90,54,67,90,75,50,175,,,Revavroom,VAROOM,FALSE,966,,965
REVAVROOM (Segin Starmobile),REVAVROOM,Segin Starmobile,,,,,,STEEL,DARK,1.8,240,OVERCOAT,NONE,OVERCOAT,580,80,129,120,69,97,85,75,50,175,,,Revavroom,VAROOM,FALSE,966,,965
REVAVROOM (Schedar Starmobile),REVAVROOM,Schedar Starmobile,,,,,,STEEL,FIRE,1.8,240,OVERCOAT,NONE,OVERCOAT,580,80,129,120,69,97,85,75,50,175,,,Revavroom,VAROOM,FALSE,966,,965
REVAVROOM (Navi Starmobile),REVAVROOM,Navi Starmobile,,,,,,STEEL,POISON,1.8,240,OVERCOAT,NONE,OVERCOAT,580,80,129,120,69,97,85,75,50,175,,,Revavroom,VAROOM,FALSE,966,,965
REVAVROOM (Ruchbah Starmobile),REVAVROOM,Ruchbah Starmobile,,,,,,STEEL,FAIRY,1.8,240,OVERCOAT,NONE,OVERCOAT,580,80,129,120,69,97,85,75,50,175,,,Revavroom,VAROOM,FALSE,966,,965
REVAVROOM (Caph Starmobile),REVAVROOM,Caph Starmobile,,,,,,STEEL,FIGHTING,1.8,240,OVERCOAT,NONE,OVERCOAT,580,80,129,120,69,97,85,75,50,175,,,Revavroom,VAROOM,FALSE,966,,965
CYCLIZAR,CYCLIZAR,,9,FALSE,FALSE,FALSE,Mount Pokémon,DRAGON,NORMAL,1.6,63,SHED_SKIN,NONE,REGENERATOR,501,70,95,65,85,65,121,190,50,175,MEDIUM_SLOW,50,Cyclizar,CYCLIZAR,TRUE,967,4,967
ORTHWORM,ORTHWORM,,9,FALSE,FALSE,FALSE,Earthworm Pokémon,STEEL,,2.5,310,EARTH_EATER,NONE,SAND_VEIL,480,70,85,145,60,55,65,25,50,240,SLOW,50,Orthworm,ORTHWORM,TRUE,968,4,968
GLIMMET,GLIMMET,,9,FALSE,FALSE,FALSE,Ore Pokémon,ROCK,POISON,0.7,8,TOXIC_DEBRIS,NONE,CORROSION,350,48,35,42,105,60,60,70,50,70,MEDIUM_SLOW,50,Glimmet,GLIMMET,TRUE,969,4,969
GLIMMORA,GLIMMORA,,9,FALSE,FALSE,FALSE,Ore Pokémon,ROCK,POISON,1.5,45,TOXIC_DEBRIS,NONE,CORROSION,525,83,55,90,130,81,86,25,50,184,MEDIUM_SLOW,50,Glimmora,GLIMMET,TRUE,970,,969
GREAVARD,GREAVARD,,9,FALSE,FALSE,FALSE,Ghost Dog Pokémon,GHOST,,0.6,35,PICKUP,NONE,FLUFFY,290,50,61,60,30,55,34,120,50,58,MEDIUM_SLOW,50,Greavard,GREAVARD,FALSE,971,3,971
HOUNDSTONE,HOUNDSTONE,,9,FALSE,FALSE,FALSE,Ghost Dog Pokémon,GHOST,,2,15,SAND_RUSH,NONE,FLUFFY,488,72,101,100,50,97,68,60,50,171,MEDIUM_SLOW,50,Houndstone,GREAVARD,FALSE,972,,971
FLAMIGO,FLAMIGO,,9,FALSE,FALSE,FALSE,Synchronize Pokémon,FLYING,FIGHTING,1.6,37,SCRAPPY,TANGLED_FEET,COSTAR,500,82,115,74,75,64,90,100,50,175,MEDIUM_SLOW,50,Flamigo,FLAMIGO,TRUE,973,4,973
CETODDLE,CETODDLE,,9,FALSE,FALSE,FALSE,Terra Whale Pokémon,ICE,,1.2,45,THICK_FAT,SNOW_CLOAK,SHEER_FORCE,334,108,68,45,30,40,43,150,50,67,MEDIUM_SLOW,50,Cetoddle,CETODDLE,TRUE,974,3,974
CETITAN,CETITAN,,9,FALSE,FALSE,FALSE,Terra Whale Pokémon,ICE,,4.5,700,THICK_FAT,SLUSH_RUSH,SHEER_FORCE,521,170,113,65,45,55,73,50,50,182,MEDIUM_SLOW,50,Cetitan,CETODDLE,TRUE,975,,974
VELUZA,VELUZA,,9,FALSE,FALSE,FALSE,Jettison Pokémon,WATER,PSYCHIC,2.5,90,MOLD_BREAKER,NONE,SHARPNESS,478,90,102,73,78,65,70,100,50,167,FAST,50,Veluza,VELUZA,FALSE,976,4,976
DONDOZO,DONDOZO,,9,FALSE,FALSE,FALSE,Big Catfish Pokémon,WATER,,12,220,UNAWARE,OBLIVIOUS,WATER_VEIL,530,150,100,115,65,65,35,25,50,265,SLOW,50,Dondozo,DONDOZO,FALSE,977,4,977
TATSUGIRI,TATSUGIRI,,9,FALSE,FALSE,FALSE,Mimicry Pokémon,DRAGON,WATER,0.3,8,COMMANDER,NONE,STORM_DRAIN,475,68,50,60,120,95,82,100,50,166,MEDIUM_SLOW,50,Tatsugiri,TATSUGIRI,TRUE,978,4,978
TATSUGIRI (Curly Form),TATSUGIRI,Curly Form,,,,,,DRAGON,WATER,0.3,8,COMMANDER,NONE,STORM_DRAIN,475,68,50,60,120,95,82,100,50,166,,,Tatsugiri,TATSUGIRI,TRUE,978,4,978
TATSUGIRI (Droopy Form),TATSUGIRI,Droopy Form,,,,,,DRAGON,WATER,0.3,8,COMMANDER,NONE,STORM_DRAIN,475,68,50,60,120,95,82,100,50,166,,,Tatsugiri,TATSUGIRI,TRUE,978,4,978
TATSUGIRI (Stretchy Form),TATSUGIRI,Stretchy Form,,,,,,DRAGON,WATER,0.3,8,COMMANDER,NONE,STORM_DRAIN,475,68,50,60,120,95,82,100,50,166,,,Tatsugiri,TATSUGIRI,TRUE,978,4,978
ANNIHILAPE,ANNIHILAPE,,9,FALSE,FALSE,FALSE,Rage Monkey Pokémon,FIGHTING,GHOST,1.2,56,VITAL_SPIRIT,INNER_FOCUS,DEFIANT,535,110,115,80,50,90,90,45,50,268,MEDIUM_FAST,50,Annihilape,MANKEY,TRUE,979,,56
CLODSIRE,CLODSIRE,,9,FALSE,FALSE,FALSE,Spiny Fish Pokémon,POISON,GROUND,1.8,223,POISON_POINT,WATER_ABSORB,UNAWARE,430,130,75,60,45,100,20,90,50,151,MEDIUM_FAST,50,Clodsire,PALDEA_WOOPER,FALSE,980,,8194
FARIGIRAF,FARIGIRAF,,9,FALSE,FALSE,FALSE,Long Neck Pokémon,NORMAL,PSYCHIC,3.2,160,CUD_CHEW,ARMOR_TAIL,SAP_SIPPER,520,120,90,70,110,70,60,45,50,260,MEDIUM_FAST,50,Farigiraf,GIRAFARIG,TRUE,981,,203
DUDUNSPARCE,DUDUNSPARCE,,9,FALSE,FALSE,FALSE,Land Snake Pokémon,NORMAL,,3.6,39.2,SERENE_GRACE,RUN_AWAY,RATTLED,520,125,100,80,85,75,55,45,50,182,MEDIUM_FAST,50,Dudunsparce,DUNSPARCE,TRUE,982,,206
DUDUNSPARCE (Two-Segment Form),DUDUNSPARCE,Two-Segment Form,,,,,,NORMAL,,3.6,39.2,SERENE_GRACE,RUN_AWAY,RATTLED,520,125,100,80,85,75,55,45,50,182,,,Dudunsparce,DUNSPARCE,TRUE,982,,206
DUDUNSPARCE (Three-Segment Form),DUDUNSPARCE,Three-Segment Form,,,,,,NORMAL,,4.5,47.4,SERENE_GRACE,RUN_AWAY,RATTLED,520,125,100,80,85,75,55,45,50,182,,,Dudunsparce,DUNSPARCE,TRUE,982,,206
KINGAMBIT,KINGAMBIT,,9,FALSE,FALSE,FALSE,Big Blade Pokémon,DARK,STEEL,2,120,DEFIANT,SUPREME_OVERLORD,PRESSURE,550,100,135,120,60,85,50,25,50,275,MEDIUM_FAST,50,Kingambit,PAWNIARD,FALSE,983,,624
GREAT_TUSK,GREAT_TUSK,,9,FALSE,FALSE,FALSE,Paradox Pokémon,GROUND,FIGHTING,2.2,320,PROTOSYNTHESIS,NONE,NONE,570,115,131,131,53,53,87,30,0,285,SLOW,null,Great Tusk,GREAT_TUSK,FALSE,984,7,984
SCREAM_TAIL,SCREAM_TAIL,,9,FALSE,FALSE,FALSE,Paradox Pokémon,FAIRY,PSYCHIC,1.2,8,PROTOSYNTHESIS,NONE,NONE,570,115,65,99,65,115,111,50,0,285,SLOW,null,Scream Tail,SCREAM_TAIL,FALSE,985,5,985
BRUTE_BONNET,BRUTE_BONNET,,9,FALSE,FALSE,FALSE,Paradox Pokémon,GRASS,DARK,1.2,21,PROTOSYNTHESIS,NONE,NONE,570,111,127,99,79,99,55,50,0,285,SLOW,null,Brute Bonnet,BRUTE_BONNET,FALSE,986,5,986
FLUTTER_MANE,FLUTTER_MANE,,9,FALSE,FALSE,FALSE,Paradox Pokémon,GHOST,FAIRY,1.4,4,PROTOSYNTHESIS,NONE,NONE,570,55,55,55,135,135,135,30,0,285,SLOW,null,Flutter Mane,FLUTTER_MANE,TRUE,987,7,987
SLITHER_WING,SLITHER_WING,,9,FALSE,FALSE,FALSE,Paradox Pokémon,BUG,FIGHTING,3.2,92,PROTOSYNTHESIS,NONE,NONE,570,85,135,79,85,105,81,30,0,285,SLOW,null,Slither Wing,SLITHER_WING,TRUE,988,6,988
SANDY_SHOCKS,SANDY_SHOCKS,,9,FALSE,FALSE,FALSE,Paradox Pokémon,ELECTRIC,GROUND,2.3,60,PROTOSYNTHESIS,NONE,NONE,570,85,81,97,121,85,101,30,0,285,SLOW,null,Sandy Shocks,SANDY_SHOCKS,FALSE,989,6,989
IRON_TREADS,IRON_TREADS,,9,FALSE,FALSE,FALSE,Paradox Pokémon,GROUND,STEEL,0.9,240,QUARK_DRIVE,NONE,NONE,570,90,112,120,72,70,106,30,0,285,SLOW,null,Iron Treads,IRON_TREADS,FALSE,990,6,990
IRON_BUNDLE,IRON_BUNDLE,,9,FALSE,FALSE,FALSE,Paradox Pokémon,ICE,WATER,0.6,11,QUARK_DRIVE,NONE,NONE,570,56,80,114,124,60,136,50,0,285,SLOW,null,Iron Bundle,IRON_BUNDLE,FALSE,991,6,991
IRON_HANDS,IRON_HANDS,,9,FALSE,FALSE,FALSE,Paradox Pokémon,FIGHTING,ELECTRIC,1.8,380.7,QUARK_DRIVE,NONE,NONE,570,154,140,108,50,68,50,50,0,285,SLOW,null,Iron Hands,IRON_HANDS,FALSE,992,6,992
IRON_JUGULIS,IRON_JUGULIS,,9,FALSE,FALSE,FALSE,Paradox Pokémon,DARK,FLYING,1.3,111,QUARK_DRIVE,NONE,NONE,570,94,80,86,122,80,108,30,0,285,SLOW,null,Iron Jugulis,IRON_JUGULIS,TRUE,993,6,993
IRON_MOTH,IRON_MOTH,,9,FALSE,FALSE,FALSE,Paradox Pokémon,FIRE,POISON,1.2,36,QUARK_DRIVE,NONE,NONE,570,80,70,60,140,110,110,30,0,285,SLOW,null,Iron Moth,IRON_MOTH,TRUE,994,6,994
IRON_THORNS,IRON_THORNS,,9,FALSE,FALSE,FALSE,Paradox Pokémon,ROCK,ELECTRIC,1.6,303,QUARK_DRIVE,NONE,NONE,570,100,134,110,70,84,72,30,0,285,SLOW,null,Iron Thorns,IRON_THORNS,TRUE,995,5,995
FRIGIBAX,FRIGIBAX,,9,FALSE,FALSE,FALSE,Ice Fin Pokémon,DRAGON,ICE,0.5,17,THERMAL_EXCHANGE,NONE,ICE_BODY,320,65,75,45,35,45,55,45,50,64,SLOW,50,Frigibax,FRIGIBAX,TRUE,996,4,996
ARCTIBAX,ARCTIBAX,,9,FALSE,FALSE,FALSE,Ice Fin Pokémon,DRAGON,ICE,0.8,30,THERMAL_EXCHANGE,NONE,ICE_BODY,423,90,95,66,45,65,62,25,50,148,SLOW,50,Arctibax,FRIGIBAX,TRUE,997,,996
BAXCALIBUR,BAXCALIBUR,,9,FALSE,FALSE,FALSE,Ice Dragon Pokémon,DRAGON,ICE,2.1,210,THERMAL_EXCHANGE,NONE,ICE_BODY,600,115,145,92,75,86,87,10,50,300,SLOW,50,Baxcalibur,FRIGIBAX,TRUE,998,,996
GIMMIGHOUL,GIMMIGHOUL,,9,FALSE,FALSE,FALSE,Coin Chest Pokémon,GHOST,,0.3,5,RATTLED,NONE,NONE,300,45,30,70,75,70,10,45,50,60,SLOW,null,Gimmighoul,GIMMIGHOUL,TRUE,999,4,999
GIMMIGHOUL (Chest Form),GIMMIGHOUL,Chest Form,,,,,,GHOST,,0.3,5,RATTLED,NONE,NONE,300,45,30,70,75,70,10,45,50,60,,,Gimmighoul,GIMMIGHOUL,TRUE,999,4,999
GIMMIGHOUL (Roaming Form),GIMMIGHOUL,Roaming Form,,,,,,GHOST,,0.1,1,RUN_AWAY,NONE,NONE,300,45,30,25,75,45,80,45,50,60,,,Gimmighoul,GIMMIGHOUL,TRUE,999,4,999
GHOLDENGO,GHOLDENGO,,9,FALSE,FALSE,FALSE,Coin Entity Pokémon,STEEL,GHOST,1.2,30,GOOD_AS_GOLD,NONE,NONE,550,87,60,95,133,91,84,45,50,275,SLOW,null,Gholdengo,GIMMIGHOUL,TRUE,1000,,999
WO_CHIEN,WO_CHIEN,,9,TRUE,FALSE,FALSE,Ruinous Pokémon,DARK,GRASS,1.5,74.2,TABLETS_OF_RUIN,NONE,NONE,570,85,85,100,95,135,70,6,0,285,SLOW,null,Wo-Chien,WO_CHIEN,TRUE,1001,5,1001
CHIEN_PAO,CHIEN_PAO,,9,TRUE,FALSE,FALSE,Ruinous Pokémon,DARK,ICE,1.9,152.2,SWORD_OF_RUIN,NONE,NONE,570,80,120,80,90,65,135,6,0,285,SLOW,null,Chien-Pao,CHIEN_PAO,FALSE,1002,7,1002
TING_LU,TING_LU,,9,TRUE,FALSE,FALSE,Ruinous Pokémon,DARK,GROUND,2.7,699.7,VESSEL_OF_RUIN,NONE,NONE,570,155,110,125,55,80,45,6,0,285,SLOW,null,Ting-Lu,TING_LU,TRUE,1003,6,1003
CHI_YU,CHI_YU,,9,TRUE,FALSE,FALSE,Ruinous Pokémon,DARK,FIRE,0.4,4.9,BEADS_OF_RUIN,NONE,NONE,570,55,80,80,135,120,100,6,0,285,SLOW,null,Chi-Yu,CHI_YU,TRUE,1004,7,1004
ROARING_MOON,ROARING_MOON,,9,FALSE,FALSE,FALSE,Paradox Pokémon,DRAGON,DARK,2,380,PROTOSYNTHESIS,NONE,NONE,590,105,139,71,55,101,119,10,0,295,SLOW,null,Roaring Moon,ROARING_MOON,FALSE,1005,7,1005
IRON_VALIANT,IRON_VALIANT,,9,FALSE,FALSE,FALSE,Paradox Pokémon,FAIRY,FIGHTING,1.4,35,QUARK_DRIVE,NONE,NONE,590,74,130,90,120,60,116,10,0,295,SLOW,null,Iron Valiant,IRON_VALIANT,TRUE,1006,6,1006
KORAIDON,KORAIDON,,9,FALSE,TRUE,FALSE,Paradox Pokémon,FIGHTING,DRAGON,2.5,303,ORICHALCUM_PULSE,NONE,NONE,670,100,135,115,85,100,135,3,0,335,SLOW,null,Koraidon,KORAIDON,TRUE,1007,9,1007
KORAIDON (Apex Build),KORAIDON,Apex Build,,,,,,FIGHTING,DRAGON,2.5,303,ORICHALCUM_PULSE,NONE,NONE,670,100,135,115,85,100,135,3,0,335,,,Koraidon,KORAIDON,TRUE,1007,9,1007
MIRAIDON,MIRAIDON,,9,FALSE,TRUE,FALSE,Paradox Pokémon,ELECTRIC,DRAGON,3.5,240,HADRON_ENGINE,NONE,NONE,670,100,85,100,135,115,135,3,0,335,SLOW,null,Miraidon,MIRAIDON,TRUE,1008,9,1008
MIRAIDON (Ultimate Mode),MIRAIDON,Ultimate Mode,,,,,,ELECTRIC,DRAGON,3.5,240,HADRON_ENGINE,NONE,NONE,670,100,85,100,135,115,135,3,0,335,,,Miraidon,MIRAIDON,TRUE,1008,9,1008
WALKING_WAKE,WALKING_WAKE,,9,FALSE,FALSE,FALSE,Paradox Pokémon,WATER,DRAGON,3.5,280,PROTOSYNTHESIS,NONE,NONE,590,99,83,91,125,83,109,10,0,295,SLOW,null,Walking Wake,WALKING_WAKE,FALSE,1009,7,1009
IRON_LEAVES,IRON_LEAVES,,9,FALSE,FALSE,FALSE,Paradox Pokémon,GRASS,PSYCHIC,1.5,125,QUARK_DRIVE,NONE,NONE,590,90,130,88,70,108,104,10,0,295,SLOW,null,Iron Leaves,IRON_LEAVES,TRUE,1010,6,1010
DIPPLIN,DIPPLIN,,9,FALSE,FALSE,FALSE,Candy Apple Pokémon,GRASS,DRAGON,0.4,4.4,SUPERSWEET_SYRUP,GLUTTONY,STICKY_HOLD,485,80,80,110,95,80,40,45,50,170,ERRATIC,50,Dipplin,APPLIN,TRUE,1011,,840
POLTCHAGEIST,POLTCHAGEIST,,9,FALSE,FALSE,FALSE,Matcha Pokémon,GRASS,GHOST,0.1,1.1,HOSPITALITY,NONE,HEATPROOF,308,40,45,45,74,54,50,120,50,62,SLOW,null,Poltchageist,POLTCHAGEIST,TRUE,1012,4,1012
POLTCHAGEIST (Counterfeit Form),POLTCHAGEIST,Counterfeit Form,,,,,,GRASS,GHOST,0.1,1.1,HOSPITALITY,NONE,HEATPROOF,308,40,45,45,74,54,50,120,50,62,,,Poltchageist,POLTCHAGEIST,TRUE,1012,4,1012
POLTCHAGEIST (Artisan Form),POLTCHAGEIST,Artisan Form,,,,,,GRASS,GHOST,0.1,1.1,HOSPITALITY,NONE,HEATPROOF,308,40,45,45,74,54,50,120,50,62,,,Poltchageist,POLTCHAGEIST,TRUE,1012,4,1012
SINISTCHA,SINISTCHA,,9,FALSE,FALSE,FALSE,Matcha Pokémon,GRASS,GHOST,0.2,2.2,HOSPITALITY,NONE,HEATPROOF,508,71,60,106,121,80,70,60,50,178,SLOW,null,Sinistcha,POLTCHAGEIST,TRUE,1013,,1012
SINISTCHA (Unremarkable Form),SINISTCHA,Unremarkable Form,,,,,,GRASS,GHOST,0.2,2.2,HOSPITALITY,NONE,HEATPROOF,508,71,60,106,121,80,70,60,50,178,,,Sinistcha,POLTCHAGEIST,TRUE,1013,,1012
SINISTCHA (Masterpiece Form),SINISTCHA,Masterpiece Form,,,,,,GRASS,GHOST,0.2,2.2,HOSPITALITY,NONE,HEATPROOF,508,71,60,106,121,80,70,60,50,178,,,Sinistcha,POLTCHAGEIST,TRUE,1013,,1012
OKIDOGI,OKIDOGI,,9,TRUE,FALSE,FALSE,Retainer Pokémon,POISON,FIGHTING,1.8,92.2,TOXIC_CHAIN,NONE,GUARD_DOG,555,88,128,115,58,86,80,3,0,276,SLOW,100,Okidogi,OKIDOGI,FALSE,1014,6,1014
MUNKIDORI,MUNKIDORI,,9,TRUE,FALSE,FALSE,Retainer Pokémon,POISON,PSYCHIC,1,12.2,TOXIC_CHAIN,NONE,FRISK,555,88,75,66,130,90,106,3,0,276,SLOW,100,Munkidori,MUNKIDORI,FALSE,1015,6,1015
FEZANDIPITI,FEZANDIPITI,,9,TRUE,FALSE,FALSE,Retainer Pokémon,POISON,FAIRY,1.4,30.1,TOXIC_CHAIN,NONE,TECHNICIAN,555,88,91,82,70,125,99,3,0,276,SLOW,100,Fezandipiti,FEZANDIPITI,FALSE,1016,5,1016
OGERPON,OGERPON,,9,TRUE,FALSE,FALSE,Mask Pokémon,GRASS,,1.2,39.8,DEFIANT,NONE,NONE,550,80,120,84,60,96,110,5,50,275,SLOW,0,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Teal Mask),OGERPON,Teal Mask,,,,,,GRASS,,1.2,39.8,DEFIANT,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Wellspring Mask),OGERPON,Wellspring Mask,,,,,,GRASS,WATER,1.2,39.8,WATER_ABSORB,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Hearthflame Mask),OGERPON,Hearthflame Mask,,,,,,GRASS,FIRE,1.2,39.8,MOLD_BREAKER,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Cornerstone Mask),OGERPON,Cornerstone Mask,,,,,,GRASS,ROCK,1.2,39.8,STURDY,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Teal Mask Terastallized),OGERPON,Teal Mask Terastallized,,,,,,GRASS,,1.2,39.8,EMBODY_ASPECT_TEAL,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Wellspring Mask Terastallized),OGERPON,Wellspring Mask Terastallized,,,,,,GRASS,WATER,1.2,39.8,EMBODY_ASPECT_WELLSPRING,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Hearthflame Mask Terastallized),OGERPON,Hearthflame Mask Terastallized,,,,,,GRASS,FIRE,1.2,39.8,EMBODY_ASPECT_HEARTHFLAME,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
OGERPON (Cornerstone Mask Terastallized),OGERPON,Cornerstone Mask Terastallized,,,,,,GRASS,ROCK,1.2,39.8,EMBODY_ASPECT_CORNERSTONE,NONE,NONE,550,80,120,84,60,96,110,5,50,275,,,Ogerpon,OGERPON,FALSE,1017,7,1017
ARCHALUDON,ARCHALUDON,,9,FALSE,FALSE,FALSE,Alloy Pokémon,STEEL,DRAGON,2,60,STAMINA,STURDY,STALWART,600,90,105,130,125,65,85,10,50,300,MEDIUM_FAST,50,Archaludon,DURALUDON,TRUE,1018,,884
HYDRAPPLE,HYDRAPPLE,,9,FALSE,FALSE,FALSE,Apple Hydra Pokémon,GRASS,DRAGON,1.8,93,SUPERSWEET_SYRUP,REGENERATOR,STICKY_HOLD,540,106,80,110,120,80,44,10,50,270,ERRATIC,50,Hydrapple,APPLIN,TRUE,1019,,840
GOUGING_FIRE,GOUGING_FIRE,,9,FALSE,FALSE,FALSE,Paradox Pokémon,FIRE,DRAGON,3.5,590,PROTOSYNTHESIS,NONE,NONE,590,105,115,121,65,93,91,10,0,295,SLOW,null,Gouging Fire,GOUGING_FIRE,FALSE,1020,7,1020
RAGING_BOLT,RAGING_BOLT,,9,FALSE,FALSE,FALSE,Paradox Pokémon,ELECTRIC,DRAGON,5.2,480,PROTOSYNTHESIS,NONE,NONE,590,125,73,91,137,89,75,10,0,295,SLOW,null,Raging Bolt,RAGING_BOLT,FALSE,1021,7,1021
IRON_BOULDER,IRON_BOULDER,,9,FALSE,FALSE,FALSE,Paradox Pokémon,ROCK,PSYCHIC,1.5,162.5,QUARK_DRIVE,NONE,NONE,590,90,120,80,68,108,124,10,0,295,SLOW,null,Iron Boulder,IRON_BOULDER,TRUE,1022,7,1022
IRON_CROWN,IRON_CROWN,,9,FALSE,FALSE,FALSE,Paradox Pokémon,STEEL,PSYCHIC,1.6,156,QUARK_DRIVE,NONE,NONE,590,90,72,100,122,108,98,10,0,295,SLOW,null,Iron Crown,IRON_CROWN,TRUE,1023,7,1023
TERAPAGOS,TERAPAGOS,,9,FALSE,TRUE,FALSE,Tera Pokémon,NORMAL,,0.2,6.5,TERA_SHIFT,NONE,NONE,450,90,65,85,65,85,60,5,50,90,SLOW,50,Terapagos,TERAPAGOS,FALSE,1024,9,1024
TERAPAGOS (Normal Form),TERAPAGOS,Normal Form,,,,,,NORMAL,,0.2,6.5,TERA_SHIFT,NONE,NONE,450,90,65,85,65,85,60,5,50,90,,,Terapagos,TERAPAGOS,FALSE,1024,9,1024
TERAPAGOS (Terastal Form),TERAPAGOS,Terastal Form,,,,,,NORMAL,,0.3,16,TERA_SHELL,NONE,NONE,600,95,95,110,105,110,85,5,50,120,,,Terapagos,TERAPAGOS,FALSE,1024,9,1024
TERAPAGOS (Stellar Form),TERAPAGOS,Stellar Form,,,,,,NORMAL,,1.7,77,TERAFORM_ZERO,NONE,NONE,700,160,105,110,130,110,85,5,50,140,,,Terapagos,TERAPAGOS,FALSE,1024,9,1024
PECHARUNT,PECHARUNT,,9,FALSE,FALSE,TRUE,Subjugation Pokémon,POISON,GHOST,0.3,0.3,POISON_PUPPETEER,NONE,NONE,600,88,88,160,88,88,88,3,0,300,SLOW,null,Pecharunt,PECHARUNT,FALSE,1025,5,1025
ALOLA_RATTATA,ALOLA_RATTATA,,7,FALSE,FALSE,FALSE,Mouse Pokémon,DARK,NORMAL,0.3,3.8,GLUTTONY,HUSTLE,THICK_FAT,253,30,56,35,25,35,72,255,70,51,MEDIUM_FAST,50,Alola Rattata,ALOLA_RATTATA,FALSE,2019,1,2019
ALOLA_RATICATE,ALOLA_RATICATE,,7,FALSE,FALSE,FALSE,Mouse Pokémon,DARK,NORMAL,0.7,25.5,GLUTTONY,HUSTLE,THICK_FAT,413,75,71,70,40,80,77,127,70,145,MEDIUM_FAST,50,Alola Raticate,ALOLA_RATTATA,FALSE,2020,,2019
ALOLA_RAICHU,ALOLA_RAICHU,,7,FALSE,FALSE,FALSE,Mouse Pokémon,ELECTRIC,PSYCHIC,0.7,21,SURGE_SURFER,NONE,NONE,485,60,85,50,95,85,110,75,50,243,MEDIUM_FAST,50,Alola Raichu,PICHU,TRUE,2026,,172
ALOLA_SANDSHREW,ALOLA_SANDSHREW,,7,FALSE,FALSE,FALSE,Mouse Pokémon,ICE,STEEL,0.7,40,SNOW_CLOAK,NONE,SLUSH_RUSH,300,50,75,90,10,35,40,255,50,60,MEDIUM_FAST,50,Alola Sandshrew,ALOLA_SANDSHREW,TRUE,2027,2,2027
ALOLA_SANDSLASH,ALOLA_SANDSLASH,,7,FALSE,FALSE,FALSE,Mouse Pokémon,ICE,STEEL,1.2,55,SNOW_CLOAK,NONE,SLUSH_RUSH,450,75,100,120,25,65,65,90,50,158,MEDIUM_FAST,50,Alola Sandslash,ALOLA_SANDSHREW,TRUE,2028,,2027
ALOLA_VULPIX,ALOLA_VULPIX,,7,FALSE,FALSE,FALSE,Fox Pokémon,ICE,,0.6,9.9,SNOW_CLOAK,NONE,SNOW_WARNING,299,38,41,40,50,65,65,190,50,60,MEDIUM_FAST,25,Alola Vulpix,ALOLA_VULPIX,TRUE,2037,3,2037
ALOLA_NINETALES,ALOLA_NINETALES,,7,FALSE,FALSE,FALSE,Fox Pokémon,ICE,FAIRY,1.1,19.9,SNOW_CLOAK,NONE,SNOW_WARNING,505,73,67,75,81,100,109,75,50,177,MEDIUM_FAST,25,Alola Ninetales,ALOLA_VULPIX,TRUE,2038,,2037
ALOLA_DIGLETT,ALOLA_DIGLETT,,7,FALSE,FALSE,FALSE,Mole Pokémon,GROUND,STEEL,0.2,1,SAND_VEIL,TANGLING_HAIR,SAND_FORCE,265,10,55,30,35,45,90,255,50,53,MEDIUM_FAST,50,Alola Diglett,ALOLA_DIGLETT,FALSE,2050,2,2050
ALOLA_DUGTRIO,ALOLA_DUGTRIO,,7,FALSE,FALSE,FALSE,Mole Pokémon,GROUND,STEEL,0.7,66.6,SAND_VEIL,TANGLING_HAIR,SAND_FORCE,425,35,100,60,50,70,110,50,50,149,MEDIUM_FAST,50,Alola Dugtrio,ALOLA_DIGLETT,FALSE,2051,,2050
ALOLA_MEOWTH,ALOLA_MEOWTH,,7,FALSE,FALSE,FALSE,Scratch Cat Pokémon,DARK,,0.4,4.2,PICKUP,TECHNICIAN,RATTLED,290,40,35,35,50,40,90,255,50,58,MEDIUM_FAST,50,Alola Meowth,ALOLA_MEOWTH,TRUE,2052,3,2052
